Stock#,Lane,Item#,Year,Make,Model,Odometer,VIN,Sale Document,Loss Type,Vehicle Location Info,Auction Date,Public,Primary Damage,Secondary Damage,Run & Drive,Starts,Odometer Status,Fuel Type,Cylinders,Transmission,Provider,Buy Now Price
25187004,,#TBD,2015,FORD,FUSION,"56,557",3FA6P0H72FR126785,SALVAGE-MI,COLLISION,,7/11/2019 7:30:00 AM,NO,FRONT & REAR,LEFT & RIGHT,NO,NO,ACTUAL,Other,,Automatic,AAA Auto Club Group Companies,
25073399,,#TBD,2014,FORD,FUSION,"118,627",1FA6P0H70E5375216,SCRAP-MI,COLLISION,,7/11/2019 7:30:00 AM,NO,FRONT END,LEFT FRONT,NO,NO,ACTUAL,Other,,Automatic,AAA Auto Club Group Companies,
23569633,,#TBD,2013,FORD,FUSION,"123,651",3FA6P0HR6DR272654,SALVAGE TITLE-TX,COLLISION,,7/11/2019 7:30:00 AM,NO,FRONT END,LEFT SIDE,YES,YES,ACTUAL,Gasoline,4 Cyl,Automatic,,"$1,700.00"
24342914,,#TBD,2012,FORD,FUSION,"14,879",3FAHP0HA8CR165557,SALVAGE-MI,COLLISION,,7/11/2019 7:30:00 AM,NO,FRONT END,LEFT & RIGHT,NO,NO,INOPERABLE DIGITAL DASH,Gasoline,4 Cyl,Automatic,I.V.A.S. / American Insurance Corporation,"$1,300.00"
24362138,,#TBD,2012,FORD,FUSION,"92,984",3FAHP0JA6CR319886,SALVAGE-IL,COLLISION,,7/11/2019 7:30:00 AM,NO,FRONT & REAR,,YES,YES,ACTUAL,Gasoline,4 Cyl,Automatic,USAA - ACH,
25124350,,#TBD,2011,FORD,FUSION,"105,284",3FAHP0HA8BR177917,CLEAR-MI,COLLISION,,7/11/2019 7:30:00 AM,YES,FRONT END,,YES,YES,ACTUAL,Other,,Automatic,ACIA,
25456952,,#TBD,2011,FORD,FUSION,"136,418",3FAHP0JG6BR225929,REBUILT-IN,OTHER,,7/11/2019 7:30:00 AM,NO,FRONT END,LEFT REAR,YES,YES,ACTUAL,Other,,Automatic,,$850.00
25233956,,#TBD,2010,FORD,FUSION,"178,513",3FAHP0HA6AR228443,CLEAR-MI,COLLISION,,7/11/2019 7:30:00 AM,YES,FRONT & REAR,RIGHT SIDE,YES,YES,ACTUAL,Gasoline,4 Cyl,Automatic,Progressive Casualty Insurance,$550.00
25223754,,#TBD,2008,FORD,FUSION,,3FAHP07Z58R148021,CLEAR-MI,COLLISION,,7/11/2019 7:30:00 AM,YES,FRONT END,RIGHT SIDE,NO,NO,INOPERABLE DIGITAL DASH,Gasoline,4 Cyl,Automatic,Progressive Casualty Insurance,$250.00
25328658,,#TBD,2008,FORD,FUSION,"136,936",3FAHP081X8R208464,CLEAR-MI,COLLISION,,7/11/2019 7:30:00 AM,YES,LEFT FRONT,,NO,NO,ACTUAL,Other,,Automatic,ACIA,
25076378,,#TBD,2008,FORD,FUSION,"117,173",3FAHP07Z78R214049,CLEAR-MI,COLLISION,,7/11/2019 7:30:00 AM,YES,FRONT & REAR,,YES,YES,ACTUAL,Gasoline,4 Cyl,Automatic,Hanover Insurance,
25152361,,#TBD,2007,FORD,FUSION,"209,519",3FAHP07Z17R132929,CLEAR-IN,OTHER,,7/11/2019 7:30:00 AM,NO,FRONT & REAR,,YES,YES,ACTUAL,Gasoline,4 Cyl,Automatic,,$350.00
25062103,,#TBD,2016,FORD,MUSTANG,"26,607",1FATP8JZXG5520164,CLEAR-MI,COLLISION,,7/11/2019 7:30:00 AM,YES,FRONT & REAR,LEFT & RIGHT,NO,NO,ACTUAL,Gasoline,8 Cyl,Manual,Progressive Casualty Insurance,
25008323,,#TBD,2016,FORD,MUSTANG,"48,805",1FA6P8AM9G5294992,SALVAGE-MI,COLLISION,,7/11/2019 7:30:00 AM,NO,FRONT END,RIGHT FRONT,YES,YES,ACTUAL,Gasoline,6 Cyl,Automatic,Progressive Casualty Insurance,
25032897,,#TBD,2012,FORD,MUSTANG,"79,621",1ZVBP8AM4C5242847,CLEAR-MI,COLLISION,,7/11/2019 7:30:00 AM,YES,FRONT END,SUSPENSION,NO,YES,ACTUAL,Gasoline,6 Cyl,Automatic,Geico Insurance,"$3,800.00"
25223642,,#TBD,2010,FORD,MUSTANG,"65,730",1ZVBP8AN9A5157878,CLEAR-MI,COLLISION,,7/11/2019 7:30:00 AM,YES,FRONT & REAR,,YES,YES,ACTUAL,Gasoline,6 Cyl,Automatic,Progressive Casualty Insurance,
25337487,,#TBD,2001,FORD,MUSTANG,"183,320",1FAFP45X21F189239,CLEAR-MI,OTHER,,7/11/2019 7:30:00 AM,NO,FRONT & REAR,LEFT SIDE,NO,NO,ACTUAL,Gasoline,8 Cyl,Automatic,,"$1,175.00"
25279175,,#TBD,2000,FORD,MUSTANG,"109,171",1FAFP4443YF288413,CLEAR-MI,COLLISION,,7/11/2019 7:30:00 AM,YES,FRONT END,,NO,NO,BROKEN,Gasoline,6 Cyl,Automatic,Hanover Insurance,
25492285,,#TBD,2002,FORD,RANGER,"127,438",1FTZR45E52TA31982,CLEAR-MI,OTHER,,7/11/2019 7:30:00 AM,YES,ALL OVER,,NO,NO,INOPERABLE DIGITAL DASH,Gasoline,6 Cyl,Manual,,
25395236,,#TBD,1999,FORD,RANGER,"186,831",1FTZR15V9XTA82259,CLEAR-MI,OTHER,,7/11/2019 7:30:00 AM,NO,ALL OVER,ENGINE DAMAGE,NO,YES,ACTUAL,Flexible Fuel,6 Cyl,Automatic,,$750.00
25181795,,#TBD,2013,FORD,TAURUS,"112,386",1FAHP2E86DG161481,CLEAR-MI,COLLISION,,7/11/2019 7:30:00 AM,YES,FRONT & REAR,,NO,NO,ACTUAL,Gasoline,6 Cyl,Automatic,Progressive Casualty Insurance,
25455312,,#TBD,2011,FORD,TAURUS,"154,377",1FAHP2DW7BG116062,CLEAR-MI,OTHER,,7/11/2019 7:30:00 AM,YES,FRONT END,REAR,YES,YES,ACTUAL,Gasoline,6 Cyl,Automatic,CarBrain LLC - POS - w/c - ACH,
25498962,,#TBD,2009,FORD,TAURUS,"161,743",1FAHP23W89G105888,CLEAR-MI,OTHER,,7/11/2019 7:30:00 AM,NO,FRONT & REAR,LEFT & RIGHT,YES,YES,ACTUAL,Gasoline,6 Cyl,Automatic,,
25270383,,#TBD,2008,FORD,TAURUS,"263,547",1FAHP24W28G154002,CLEAR-MI,COLLISION,,7/11/2019 7:30:00 AM,YES,FRONT & REAR,LEFT & RIGHT,YES,YES,ACTUAL,Gasoline,6 Cyl,Automatic,Hanover Insurance,
25263378,,#TBD,2004,FORD,TAURUS,"101,357",1FAFP53U44G104608,CLEAR-MI,COLLISION,,7/11/2019 7:30:00 AM,YES,FRONT & REAR,ROOF,YES,YES,ACTUAL,Gasoline,6 Cyl,Automatic,Hanover Insurance,
25382259,,#TBD,2003,FORD,TAURUS,"117,952",1FAFP58U13G120160,CLEAR-MI,COLLISION,,7/11/2019 7:30:00 AM,YES,FRONT END,LEFT & RIGHT,YES,YES,ACTUAL,Other,,Automatic,AAA Auto Club Group Companies,
24530565,,#TBD,1956,FORD,THUNDERBIRD,"34,278",P6FH317492,SCRAP-MI,THEFT,,7/11/2019 7:30:00 AM,NO,THEFT,STRIP,NO,NO,EXCEEDS MECHANICAL LIMITS,Other,,Automatic,Philadelphia Insurance Companies,"$8,500.00"
25494438,,#TBD,2018,FORD,TRANSIT,"16,781",1FTYR1ZM0JKB07298,CLEAR-AZ,COLLISION,,7/11/2019 7:30:00 AM,NO,REAR,LEFT & RIGHT,YES,YES,ACTUAL,Flexible Fuel,6 Cyl,Automatic,,
25144058,,#TBD,2016,FORD,TRANSIT,"89,678",1FTYR2CM0GKA69384,SALVAGE-MI,OTHER,,7/11/2019 7:30:00 AM,NO,FRONT END,,YES,YES,ACTUAL,Flexible Fuel,6 Cyl,Automatic,,
25398124,,#TBD,2009,GMC,ACADIA,"226,967",1GKEV13D99J109600,CLEAR-MI,OTHER,,7/11/2019 7:30:00 AM,NO,FRONT & REAR,,YES,YES,ACTUAL,Gasoline,6 Cyl,Automatic,,"$1,575.00"
25347206,,#TBD,2008,GMC,ACADIA,"170,129",1GKEV33798J224895,CLEAR-MI,OTHER,,7/11/2019 7:30:00 AM,YES,LEFT SIDE,,YES,YES,ACTUAL,Gasoline,6 Cyl,Automatic,,"$1,500.00"
25207209,,#TBD,2018,GMC,CANYON,0,1GTG6EEN3J1297355,SCRAP-MI,OTHER,,7/11/2019 7:30:00 AM,NO,TOTAL BURN,,NO,NO,BURNT,Gasoline,6 Cyl,Automatic,,
25245826,,#TBD,2007,GMC,ENVOY,"130,720",1GKDT13S872242954,CLEAR-MI,OTHER,,7/11/2019 7:30:00 AM,YES,ALL OVER,SUSPENSION,NO,NO,ACTUAL,Gasoline,6 Cyl,Automatic,,$650.00
25458262,,#TBD,2003,GMC,ENVOY,"187,678",1GKDT13S732111671,CLEAR-MI,OTHER,,7/11/2019 7:30:00 AM,YES,FRONT & REAR,,YES,YES,ACTUAL,Gasoline,6 Cyl,Automatic,,
25284431,,#TBD,2006,GMC,NEW SIERRA,"95,478",2GTEC13T261123563,CLEAR-MI,COLLISION,,7/11/2019 7:30:00 AM,YES,ALL OVER,,NO,YES,ACTUAL,Other,,Automatic,AAA Auto Club Group Companies,
25009099,,#TBD,2017,GMC,SIERRA,"27,029",3GTU2NEC9HG361309,CLEAR-MI,COLLISION,,7/11/2019 7:30:00 AM,YES,LEFT SIDE,SUSPENSION,NO,YES,ACTUAL,Gasoline,8 Cyl,Automatic,Progressive Casualty Insurance,
24872643,,#TBD,2003,GMC,SIERRA,"162,913",1GTHC29U53E137695,CLEAR-MI,COLLISION,,7/11/2019 7:30:00 AM,YES,FRONT & REAR,LEFT & RIGHT,YES,YES,ACTUAL,Gasoline,8 Cyl,Automatic,AAA Auto Club Group Companies,
24932177,,#TBD,2019,GMC,TERRAIN,"6,956",3GKALVEV3KL106420,CLEAR-MI,COLLISION,,7/11/2019 7:30:00 AM,YES,FRONT END,,YES,YES,ACTUAL,Gasoline,4 Cyl,Automatic,Progressive Casualty Insurance,
25200210,,#TBD,2019,GMC,TERRAIN,"1,885",3GKALVEV8KL323073,CLEAR-MI,OTHER,,7/11/2019 7:30:00 AM,NO,REAR,RIGHT REAR,YES,YES,ACTUAL,Gasoline,4 Cyl,Automatic,Avis Budget Group,"$11,300.00"
24969277,,#TBD,2017,GMC,TERRAIN,"13,950",2GKALNEK7H6341518,SALVAGE-MI,COLLISION,,7/11/2019 7:30:00 AM,NO,FRONT END,,YES,YES,ACTUAL,Flexible Fuel,4 Cyl,Automatic,Meemic Insurance,
25294584,,#TBD,2012,GMC,TERRAIN,"78,706",2GKALUEK2C6176450,CLEAR-MI,COLLISION,,7/11/2019 7:30:00 AM,YES,FRONT END,RIGHT FRONT,YES,YES,ACTUAL,Other,,Automatic,ACIA,
25124071,,#TBD,2012,GMC,YUKON,"148,699",1GKS2CE0XCR328009,CLEAR-MI,COLLISION,,7/11/2019 7:30:00 AM,YES,REAR,SUSPENSION,NO,YES,ACTUAL,Other,,Automatic,AAA Auto Club Group Companies,
24494278,,#TBD,2009,GMC,YUKON,"179,460",1GKFK13599R102511,CLEAR-MI,COLLISION,,7/11/2019 7:30:00 AM,YES,LEFT FRONT,SUSPENSION,NO,NO,ACTUAL,Hybrid,8 Cyl,Automatic,Progressive Casualty Insurance,"$2,300.00"
25359031,,#TBD,2002,GMC,YUKON,,1GKEK13Z52J233745,PREVIOUS SALVAGE-MI,OTHER,,7/11/2019 7:30:00 AM,NO,ALL OVER,,YES,YES,BROKEN,Flexible Fuel,8 Cyl,Automatic,,$725.00
25489559,,#TBD,2003,GMC,YUKON XL,"218,692",3GKFK16Z93G213226,CLEAR-MI,OTHER,,7/11/2019 7:30:00 AM,YES,FRONT & REAR,LEFT SIDE,YES,YES,ACTUAL,Flexible Fuel,8 Cyl,Automatic,,"$1,000.00"
24998206,,#TBD,2018,HONDA,ACCORD,"31,835",1HGCV1F3XJA044722,SALVAGE-MI,COLLISION,,7/11/2019 7:30:00 AM,NO,FRONT & REAR,RIGHT SIDE,YES,YES,ACTUAL,Gasoline,4 Cyl,Automatic,Progressive Casualty Insurance,
25284703,,#TBD,2017,HONDA,ACCORD,"4,060",1HGCR2F3XHA287127,SALVAGE-MI,COLLISION,,7/11/2019 7:30:00 AM,NO,RIGHT REAR,SUSPENSION,YES,YES,ACTUAL,Gasoline,4 Cyl,Automatic,AAA Auto Club Group Companies,"$6,630.00"
25249456,,#TBD,2012,HONDA,ACCORD,"77,211",1HGCP2F39CA071199,CLEAR-MI,COLLISION,,7/11/2019 7:30:00 AM,YES,LEFT SIDE,SUSPENSION,NO,YES,ACTUAL,Other,,Automatic,AAA Auto Club Group Companies,
25190282,,#TBD,2012,HONDA,ACCORD,"159,827",1HGCP2F31CA099899,CLEAR-MI,COLLISION,,7/11/2019 7:30:00 AM,YES,FRONT & REAR,LEFT & RIGHT,NO,YES,ACTUAL,Gasoline,4 Cyl,Automatic,Meemic Insurance,
25273689,,#TBD,2011,HONDA,ACCORD,"98,029",1HGCS2B89BA005346,CLEAR-MI,COLLISION,,7/11/2019 7:30:00 AM,YES,FRONT & REAR,LEFT SIDE,YES,YES,ACTUAL,Other,,Automatic,ACIA,
25175362,,#TBD,2008,HONDA,ACCORD,"150,787",1HGCP36888A022262,CLEAR-MI,COLLISION,,7/11/2019 7:30:00 AM,YES,FRONT END,,YES,YES,ACTUAL,Gasoline,6 Cyl,Automatic,Meemic Insurance,
25202460,,#TBD,2005,HONDA,ACCORD,"206,595",1HGCM66555A049284,CLEAR-MI,OTHER,,7/11/2019 7:30:00 AM,NO,FRONT & REAR,SUSPENSION,NO,YES,ACTUAL,Gasoline,6 Cyl,Automatic,,$675.00
25237660,,#TBD,2003,HONDA,ACCORD,"250,149",1HGCM56303A010446,CLEAR-MI,OTHER,,7/11/2019 7:30:00 AM,NO,ALL OVER,,NO,YES,ACTUAL,Gasoline,4 Cyl,Automatic,,$525.00
25008237,,#TBD,2019,HONDA,CIVIC,"1,413",19XFC1F30KE000387,SALVAGE-MI,COLLISION,,7/11/2019 7:30:00 AM,NO,RIGHT SIDE,FRONT & REAR,YES,YES,ACTUAL,Gasoline,4 Cyl,Automatic,Meemic Insurance,
25075748,,#TBD,2018,HONDA,CIVIC,"9,538",19XFC2F70JE043215,SCRAP-MI,COLLISION,,7/11/2019 7:30:00 AM,NO,FRONT END,RIGHT FRONT,NO,NO,ACTUAL,Gasoline,4 Cyl,Automatic,Progressive Casualty Insurance,
24932057,,#TBD,2017,HONDA,CIVIC,"62,170",19XFC2F70HE039434,SALVAGE-MI,COLLISION,,7/11/2019 7:30:00 AM,NO,REAR,LEFT & RIGHT,NO,YES,ACTUAL,Gasoline,4 Cyl,Automatic,Progressive Casualty Insurance,
24937562,,#TBD,2010,HONDA,CIVIC,"56,093",2HGFA1F53AH556933,CLEAR-MI,COLLISION,,7/11/2019 7:30:00 AM,YES,FRONT & REAR,,YES,YES,ACTUAL,Gasoline,4 Cyl,Automatic,Hanover Insurance,"$1,350.00"
24855636,,#TBD,2010,HONDA,CIVIC,"117,875",19XFA1F58AE086070,CLEAR-MI,COLLISION,,7/11/2019 7:30:00 AM,YES,FRONT END,RIGHT FRONT,YES,YES,ACTUAL,Gasoline,4 Cyl,Automatic,Meemic Insurance,
25284658,,#TBD,2010,HONDA,CIVIC,"118,226",19XFA1F53AE029016,CLEAR-MI,COLLISION,,7/11/2019 7:30:00 AM,YES,FRONT & REAR,,YES,YES,ACTUAL,Other,,Automatic,AAA Auto Club Group Companies,
25191621,,#TBD,2009,HONDA,CIVIC,"130,298",2HGFA16579H302198,CLEAR-MI,COLLISION,,7/11/2019 7:30:00 AM,YES,RIGHT SIDE,SUSPENSION,NO,YES,ACTUAL,Gasoline,4 Cyl,Automatic,Meemic Insurance,
25489651,,#TBD,2009,HONDA,CIVIC,"97,259",2HGFA16549H308993,SALVAGE-MI,OTHER,,7/11/2019 7:30:00 AM,NO,FRONT END,REAR,YES,YES,ACTUAL,Gasoline,4 Cyl,Automatic,,"$2,000.00"
25462789,,#TBD,2008,HONDA,CIVIC,"168,345",1HGFA16888L116682,CLEAR-MI,OTHER,,7/11/2019 7:30:00 AM,NO,REAR,FRONT END,YES,YES,ACTUAL,Gasoline,4 Cyl,Automatic,,"$1,500.00"
25532128,,#TBD,2005,HONDA,CIVIC,"133,889",2HGES16355H515877,CLEAR-MI,COLLISION,,7/11/2019 7:30:00 AM,YES,LEFT & RIGHT,,YES,YES,ACTUAL,Gasoline,4 Cyl,Automatic,,
25429467,,#TBD,2002,HONDA,CIVIC,"137,365",2HGES26752H521330,CLEAR-CA,OTHER,,7/11/2019 7:30:00 AM,NO,REAR,LEFT SIDE,YES,YES,ACTUAL,Gasoline,4 Cyl,Automatic,,
25354430,,#TBD,2002,HONDA,CIVIC,"173,851",2HGES16502H565096,CLEAR-MI,OTHER,,7/11/2019 7:30:00 AM,NO,FRONT END,LEFT & RIGHT,YES,YES,ACTUAL,Gasoline,4 Cyl,Automatic,,$475.00
24896699,,#TBD,2016,HONDA,CR-V,"25,182",3CZRM3H38GG710341,SCRAP-MI,COLLISION,,7/11/2019 7:30:00 AM,NO,FRONT END,TRANSMISSION,NO,YES,ACTUAL,Gasoline,4 Cyl,Automatic,Geico Insurance,"$5,850.00"
25218839,,#TBD,2010,HONDA,CR-V,"101,559",5J6RE4H72AL068960,CLEAR-MI,COLLISION,,7/11/2019 7:30:00 AM,YES,FRONT END,LEFT & RIGHT,YES,YES,ACTUAL,Other,,Automatic,AAA Auto Club Group Companies,
24650704,,#TBD,2009,HONDA,CR-V,,5J6RE48769L015612,CLEAR-MI,COLLISION,,7/11/2019 7:30:00 AM,YES,ROLLOVER,,NO,NO,INOPERABLE DIGITAL DASH,Gasoline,4 Cyl,Automatic,ACIA,
25338950,,#TBD,2008,HONDA,CR-V,"166,240",5J6RE48718L018626,CLEAR-MI,COLLISION,,7/11/2019 7:30:00 AM,YES,REAR,RIGHT REAR,YES,YES,ACTUAL,Other,,Automatic,ACIA,
25461892,,#TBD,2005,HONDA,CR-V,"223,991",JHLRD78845C053386,CLEAR-MI,OTHER,,7/11/2019 7:30:00 AM,YES,RIGHT SIDE,MECHANICAL,NO,NO,ACTUAL,Gasoline,4 Cyl,Automatic,,
25100105,,#TBD,2004,HONDA,CR-V,,SHSRD68474U202789,CLEAR-MI,COLLISION,,7/11/2019 7:30:00 AM,YES,LEFT & RIGHT,SUSPENSION,NO,NO,INOPERABLE DIGITAL DASH,Gasoline,4 Cyl,Automatic,Meemic Insurance,
25486761,,#TBD,2001,HONDA,CR-V,"130,420",JHLRD18791C036405,CLEAR-MI,OTHER,,7/11/2019 7:30:00 AM,NO,ALL OVER,,YES,YES,ACTUAL,Gasoline,4 Cyl,Automatic,,
25287082,,#TBD,2001,HONDA,CR-V,"125,235",JHLRD18631C013158,CLEAR-MI,OTHER,,7/11/2019 7:30:00 AM,NO,ALL OVER,,YES,YES,ACTUAL,Gasoline,4 Cyl,Automatic,,$750.00
25068513,,#TBD,2017,HONDA,FIT,"27,687",JHMGK5H53HS007920,SCRAP-MI,COLLISION,,7/11/2019 7:30:00 AM,NO,FRONT & REAR,,NO,NO,INOPERABLE DIGITAL DASH,Gasoline,4 Cyl,Automatic,Progressive Casualty Insurance,
25152229,,#TBD,2016,HONDA,FIT,"33,416",JHMGK5H70GX044278,SALVAGE-MI,COLLISION,,7/11/2019 7:30:00 AM,NO,FRONT END,,NO,NO,ACTUAL,Gasoline,4 Cyl,Automatic,Progressive Casualty Insurance,
25471058,,#TBD,2008,HONDA,FIT,"205,099",JHMGD37608S009570,CLEAR-MI,OTHER,,7/11/2019 7:30:00 AM,YES,REAR,TRANSMISSION,NO,YES,ACTUAL,Gasoline,4 Cyl,Manual,,
23469234,,#TBD,2011,HONDA,ODYSSEY,"214,143",5FNRL5H6XBB007367,SALVAGE-MI,COLLISION,,7/11/2019 7:30:00 AM,NO,RIGHT SIDE,SUSPENSION,NO,YES,ACTUAL,Gasoline,6 Cyl,Automatic,USAA - ACH,"$2,500.00"
25253052,,#TBD,2010,HONDA,ODYSSEY,"153,902",5FNRL3H6XAB101204,CLEAR-MI,COLLISION,,7/11/2019 7:30:00 AM,YES,FRONT & REAR,LEFT & RIGHT,YES,YES,ACTUAL,Gasoline,6 Cyl,Automatic,Geico Insurance,
25429862,,#TBD,2006,HONDA,ODYSSEY,"190,853",5FNRL38736B410464,CLEAR-MI,OTHER,,7/11/2019 7:30:00 AM,YES,FRONT END,RIGHT SIDE,YES,YES,ACTUAL,Gasoline,6 Cyl,Automatic,,"$1,500.00"
25391235,,#TBD,2004,HONDA,ODYSSEY,"235,526",5FNRL189X4B059698,CLEAR-MI,OTHER,,7/11/2019 7:30:00 AM,NO,LEFT REAR,RIGHT SIDE,YES,YES,ACTUAL,Gasoline,6 Cyl,Automatic,,$625.00
24899362,,#TBD,2015,HONDA,PILOT,"59,648",5FNYF4H73FB033238,SCRAP-MI,COLLISION,,7/11/2019 7:30:00 AM,NO,FRONT END,RIGHT FRONT,NO,NO,ACTUAL,Gasoline,6 Cyl,Automatic,Progressive Casualty Insurance,"$1,900.00"
25420511,,#TBD,2004,HONDA,PILOT,"147,805",2HKYF18534H567884,PREVIOUS SALVAGE-MI,OTHER,,7/11/2019 7:30:00 AM,YES,FRONT END,LEFT & RIGHT,YES,YES,ACTUAL,Gasoline,6 Cyl,Automatic,CarBrain LLC - POS - w/c - ACH,$650.00
25307226,,#TBD,2003,HONDA,PILOT,"233,145",2HKYF18613H562481,CLEAR-MI,OTHER,,7/11/2019 7:30:00 AM,NO,RIGHT FRONT,REAR,YES,YES,ACTUAL,Gasoline,6 Cyl,Automatic,,$700.00
25355273,,#TBD,2006,HYUNDAI,AZERA,"70,893",KMHFC46F86A068971,CLEAR-MI,OTHER,,7/11/2019 7:30:00 AM,NO,FRONT END,LEFT & RIGHT,NO,NO,ACTUAL,Gasoline,6 Cyl,Automatic,,$600.00
24943618,,#TBD,2015,HYUNDAI,ELANTRA,"64,105",KMHDH4AE6FU285974,SALVAGE-MI,COLLISION,,7/11/2019 7:30:00 AM,NO,FRONT END,RIGHT FRONT,YES,YES,ACTUAL,Gasoline,4 Cyl,Automatic,Progressive Casualty Insurance,
24693651,,#TBD,2014,HYUNDAI,ELANTRA,"59,460",5NPDH4AE6EH506230,SCRAP-MI,COLLISION,,7/11/2019 7:30:00 AM,NO,FRONT END,,NO,NO,ACTUAL,Gasoline,4 Cyl,Automatic,AAA Auto Club Group Companies,"$1,500.00"
25312100,,#TBD,2007,HYUNDAI,SANTA FE,"212,246",5NMSG73D17H057152,CLEAR-MI,OTHER,,7/11/2019 7:30:00 AM,YES,FRONT END,LEFT FRONT,YES,YES,ACTUAL,Gasoline,6 Cyl,Automatic,,
24391564,,#TBD,2013,HYUNDAI,SONATA,"93,233",5NPEC4AB6DH651534,CLEAR-MI,COLLISION,,7/11/2019 7:30:00 AM,YES,FRONT & REAR,SUSPENSION,NO,YES,ACTUAL,Gasoline,4 Cyl,Automatic,Hanover Insurance,
24972239,,#TBD,2011,HYUNDAI,SONATA,"99,815",5NPEB4ACXBH225032,CLEAR-MI,COLLISION,,7/11/2019 7:30:00 AM,YES,FRONT END,LEFT SIDE,NO,NO,ACTUAL,Gasoline,4 Cyl,Unknown,Progressive Casualty Insurance,"$1,050.00"
24960052,,#TBD,2006,HYUNDAI,SONATA,"87,526",5NPEU46C26H114256,CLEAR-MI,THEFT,,7/11/2019 7:30:00 AM,YES,FRONT END,,NO,YES,ACTUAL,Gasoline,4 Cyl,Automatic,Geico Insurance,$750.00
25137753,,#TBD,2017,HYUNDAI,TUCSON,"38,899",KM8J3CA22HU429637,SCRAP-MI,COLLISION,,7/11/2019 7:30:00 AM,NO,FRONT END,RIGHT SIDE,NO,YES,ACTUAL,Gasoline,4 Cyl,Automatic,Progressive Casualty Insurance,
25088806,,#TBD,2012,HYUNDAI,TUCSON,"163,485",KM8JU3AC8CU344526,CLEAR-MI,COLLISION,,7/11/2019 7:30:00 AM,YES,FRONT END,LEFT FRONT,NO,NO,ACTUAL,Gasoline,4 Cyl,Automatic,Philadelphia Insurance Companies,
25505390,,#TBD,2010,INFINITI,G37,"147,095",JN1CV6AP6AM201427,PREVIOUS SALVAGE-MI,OTHER,,7/11/2019 7:30:00 AM,YES,LEFT SIDE,FRONT & REAR,NO,NO,ACTUAL,Gasoline,6 Cyl,Automatic,,
24799029,,#TBD,2017,INFINITI,Q50,"41,080",JN1EV7AP8HM736025,CLEAR-FL,COLLISION,,7/11/2019 7:30:00 AM,NO,REAR,,YES,YES,ACTUAL,Gasoline,6 Cyl,Unknown,,
25328636,,#TBD,2007,INFINITI,QX56,"150,338",5N3AA08C37N804180,CLEAR-MI,OTHER,,7/11/2019 7:30:00 AM,YES,RIGHT REAR,LEFT FRONT,YES,YES,ACTUAL,Gasoline,8 Cyl,Automatic,,"$7,900.00"
25070970,,#TBD,2007,JAGUAR,X-TYPE,"129,615",SAJWA51A77WJ25761,SALVAGE-OH,WATER,,7/11/2019 7:30:00 AM,NO,FRESH WATER,,NO,NO,ACTUAL,Gasoline,6 Cyl,Automatic,Geico Insurance,
25085460,,#TBD,2019,JEEP,CHEROKEE,"14,035",1C4PJMDN3KD238848,SCRAP-MI,COLLISION,,7/11/2019 7:30:00 AM,NO,FRONT END,RIGHT SIDE,NO,NO,ACTUAL,Gasoline,4 Cyl,Automatic,Progressive Casualty Insurance,
25002796,,#TBD,2018,JEEP,CHEROKEE,"22,838",1C4PJMJXXJD613395,SCRAP-MI,OTHER,,7/11/2019 7:30:00 AM,NO,FRONT END,LEFT SIDE,NO,YES,ACTUAL,Flexible Fuel,6 Cyl,Automatic,Ally Financial,"$6,625.00"
24258839,,#TBD,2016,JEEP,CHEROKEE,"57,224",1C4PJMCB0GW145322,SCRAP-MI,COLLISION,,7/11/2019 7:30:00 AM,NO,FRONT END,,YES,YES,ACTUAL,Gasoline,4 Cyl,Automatic,Progressive Casualty Insurance,
25007855,,#TBD,2014,JEEP,CHEROKEE,"72,077",1C4PJLCS9EW168461,SCRAP-MI,COLLISION,,7/11/2019 7:30:00 AM,NO,FRONT END,RIGHT SIDE,NO,NO,ACTUAL,Flexible Fuel,6 Cyl,Automatic,Meemic Insurance,
25339231,,#TBD,2014,JEEP,CHEROKEE,"57,925",1C4PJLCSXEW117342,SCRAP-MI,COLLISION,,7/11/2019 7:30:00 AM,NO,ALL OVER,ROLLOVER,NO,NO,ACTUAL,Other,,Automatic,ACIA,
25417443,,#TBD,1996,JEEP,CHEROKEE,"214,918",1J4FJ67S4TL272680,CLEAR-MI,OTHER,,7/11/2019 7:30:00 AM,NO,LEFT & RIGHT,,YES,YES,ACTUAL,Gasoline,6 Cyl,Automatic,,$575.00
24692135,,#TBD,2010,JEEP,COMMANDER,"113,840",1J4RG5GT4AC146752,CLEAR-MI,COLLISION,,7/11/2019 7:30:00 AM,YES,FRONT END,,YES,YES,NOT ACTUAL,Gasoline,8 Cyl,Automatic,Geico Insurance,"$3,800.00"
24836715,,#TBD,2019,JEEP,COMPASS,"1,575",3C4NJDBBXKT672582,SALVAGE-MI,COLLISION,,7/11/2019 7:30:00 AM,NO,FRONT END,LEFT & RIGHT,NO,NO,ACTUAL,Gasoline,4 Cyl,Automatic,Progressive Casualty Insurance,
24883202,,#TBD,2018,JEEP,COMPASS,"9,721",3C4NJDDB6JT191983,CLEAR-MI,COLLISION,,7/11/2019 7:30:00 AM,YES,REAR,SUSPENSION,NO,YES,ACTUAL,Gasoline,4 Cyl,Automatic,Progressive Casualty Insurance,
