Stock#,Lane,Item#,Year,Make,Model,Odometer,VIN,Sale Document,Loss Type,Vehicle Location Info,Auction Date,Public,Primary Damage,Secondary Damage,Run & Drive,Starts,Odometer Status,Fuel Type,Cylinders,Transmission,Provider,Buy Now Price
25261912,A,6137,2013,FORD,FUSION,"84,016",3FA6P0H74DR358995,CLEAR-MI,COLLISION,,7/25/2019 7:30:00 AM,YES,FRONT END,,YES,YES,ACTUAL,Other,,Automatic,AAA Auto Club Group Companies,
25338015,B,92,2013,FORD,FUSION,"86,059",3FA6P0HR1DR342285,SALVAGE-MI,COLLISION,,7/25/2019 7:30:00 AM,NO,FRONT END,,YES,YES,ACTUAL,Gasoline,4 Cyl,Automatic,Progressive Casualty Insurance,
24342914,B,3092,2012,FORD,FUSION,"14,879",3FAHP0HA8CR165557,SALVAGE-MI,COLLISION,,7/25/2019 7:30:00 AM,NO,FRONT END,LEFT & RIGHT,NO,NO,INOPERABLE DIGITAL DASH,Gasoline,4 Cyl,Automatic,I.V.A.S. / American Insurance Corporation,
25198898,A,6171,2011,FORD,FUSION,"118,369",3FAHP0HAXBR106802,CLEAR-MI,COLLISION,,7/25/2019 7:30:00 AM,YES,FRONT END,,YES,YES,ACTUAL,Gasoline,4 Cyl,Automatic,Meemic Insurance,
25240868,B,6046,2011,FORD,FUSION,"128,462",3FAHP0HA0BR282676,CLEAR-MI,COLLISION,,7/25/2019 7:30:00 AM,YES,ALL OVER,,YES,YES,ACTUAL,Gasoline,4 Cyl,Automatic,Progressive Casualty Insurance,
25292141,A,6161,2011,FORD,FUSION,"90,973",3FAHP0HA2BR296904,CLEAR-MI,COLLISION,,7/25/2019 7:30:00 AM,YES,FRONT END,,YES,YES,ACTUAL,Gasoline,4 Cyl,Automatic,Meemic Insurance,
25566586,A,5045,2009,FORD,FUSION,"118,709",3FAHP08Z89R199691,CLEAR-MI,OTHER,,7/25/2019 7:30:00 AM,YES,ALL OVER,,NO,NO,ACTUAL,Gasoline,4 Cyl,Automatic,CarBrain LLC - POS - w/c - ACH,
24864295,A,39,2007,FORD,FUSION,"146,744",3FAHP02197R265228,SALVAGE-MI,COLLISION,,7/25/2019 7:30:00 AM,NO,LEFT SIDE,,YES,YES,ACTUAL,Gasoline,6 Cyl,Automatic,USAA - ACH,
25003142,A,5033,2006,FORD,FUSION,"144,842",3FAHP07Z76R236744,CLEAR-MI,COLLISION,,7/25/2019 7:30:00 AM,YES,FRONT END,SUSPENSION,NO,YES,ACTUAL,Other,,Automatic,AAA Auto Club Group Companies,
23826136,A,45,2016,FORD,MUSTANG,"22,073",1FA6P8CF5G5201996,SALVAGE-MI,COLLISION,,7/25/2019 7:30:00 AM,NO,LEFT SIDE,REAR,YES,YES,ACTUAL,Gasoline,8 Cyl,Manual,USAA - ACH,
25178318,A,83,2004,FORD,MUSTANG,"181,205",1FAFP40644F223443,SALVAGE-MI,COLLISION,,7/25/2019 7:30:00 AM,NO,REAR,LEFT SIDE,YES,YES,ACTUAL,Gasoline,6 Cyl,Automatic,USAA - ACH,
19331883,B,5148,2001,FORD,MUSTANG,"95,048",1FAFP40461F107106,TR-52-MI,COLLISION,,7/25/2019 7:30:00 AM,YES,RIGHT FRONT,SUSPENSION,NO,NO,ACTUAL,Gasoline,6 Cyl,Automatic,,
25314461,A,69,1996,FORD,MUSTANG,"117,541",1FALP45X1TF160689,SALVAGE-MI,COLLISION,,7/25/2019 7:30:00 AM,NO,REAR,,YES,YES,ACTUAL,Gasoline,8 Cyl,Automatic,USAA - ACH,
25492285,B,5094,2002,FORD,RANGER,"127,438",1FTZR45E52TA31982,CLEAR-MI,OTHER,,7/25/2019 7:30:00 AM,YES,ALL OVER,,NO,NO,INOPERABLE DIGITAL DASH,Gasoline,6 Cyl,Manual,,
25395236,A,5123,1999,FORD,RANGER,"186,831",1FTZR15V9XTA82259,CLEAR-MI,OTHER,,7/25/2019 7:30:00 AM,YES,ALL OVER,ENGINE DAMAGE,NO,YES,ACTUAL,Flexible Fuel,6 Cyl,Automatic,,
25228351,A,6129,1999,FORD,RANGER,"130,143",1FTYR10V3XUB79065,CLEAR-MI,OTHER,,7/25/2019 7:30:00 AM,YES,LEFT & RIGHT,FRONT & REAR,YES,YES,EXCEEDS MECHANICAL LIMITS,Flexible Fuel,6 Cyl,Automatic,,
18167764,A,5085,2013,FORD,TAURUS,"99,999",1FAHP2E89DG207689,TR-52-MI,THEFT,,7/25/2019 7:30:00 AM,YES,THEFT,STRIP,NO,NO,NOT ACTUAL,Gasoline,6 Cyl,Unknown,,
25498962,B,6076,2009,FORD,TAURUS,"161,743",1FAHP23W89G105888,CLEAR-MI,OTHER,,7/25/2019 7:30:00 AM,YES,FRONT & REAR,LEFT & RIGHT,YES,YES,ACTUAL,Gasoline,6 Cyl,Automatic,,
25360287,A,5047,1993,FORD,TEMPO,"69,788",1FAPP31XXPK211315,CLEAR-MI,COLLISION,,7/25/2019 7:30:00 AM,YES,LEFT SIDE,,NO,NO,ACTUAL,Other,,Automatic,ACIA,
25566722,B,5991,1967,FORD,THUNDERBIRD,"102,170",7Y82Z151373,PREVIOUS SALVAGE-MI,OTHER,,7/25/2019 7:30:00 AM,YES,RIGHT SIDE,UNKNOWN,YES,YES,NOT REQUIRED/EXEMPT,Other,,Unknown,,
25144058,B,116,2016,FORD,TRANSIT,"89,678",1FTYR2CM0GKA69384,SALVAGE-MI,OTHER,,7/25/2019 7:30:00 AM,NO,FRONT END,,YES,YES,ACTUAL,Flexible Fuel,6 Cyl,Automatic,,
23520281,A,133,2017,GMC,ACADIA,"11,478",1GKKNLLS9HZ258778,SALVAGE-MI,COLLISION,,7/25/2019 7:30:00 AM,NO,FRONT END,,YES,YES,ACTUAL,Gasoline,6 Cyl,Automatic,USAA - ACH,
25294561,B,5072,2008,GMC,CANYON,"234,918",1GTCS13E888123790,CLEAR-MI,COLLISION,,7/25/2019 7:30:00 AM,YES,FRONT & REAR,LEFT & RIGHT,NO,NO,ACTUAL,Gasoline,5 Cyl,Automatic,AAA Auto Club Group Companies,
25489826,B,5082,2006,GMC,NEW SIERRA,,2GTEK13T661247788,CLEAR-MI,COLLISION,,7/25/2019 7:30:00 AM,YES,FRONT & REAR,LEFT & RIGHT,NO,NO,INOPERABLE DIGITAL DASH,Other,,Automatic,ACIA,
25369236,B,3054,2002,GMC,NEW SIERRA,"174,499",1GTEK19T52E212224,SALVAGE-MI,FIRE,,7/25/2019 7:30:00 AM,NO,ALL OVER,,NO,NO,ACTUAL,Gasoline,8 Cyl,Automatic,USAA - ACH,
25568973,B,6088,2001,GMC,NEW SIERRA,"217,195",2GTEK19VX11348074,CLEAR-MI,OTHER,,7/25/2019 7:30:00 AM,YES,UNKNOWN,,YES,YES,ACTUAL,Gasoline,8 Cyl,Automatic,,
25566539,A,4505,2006,GMC,SAVANA,"455,721",1GDHG31U761902497,CLEAR-MI,OTHER,,7/25/2019 7:30:00 AM,YES,UNKNOWN,,NO,NO,ACTUAL,Gasoline,8 Cyl,Unknown,,
25508409,B,6100,2003,GMC,SAVANA,"253,773",1GTHG39U931111599,CLEAR-MI,OTHER,,7/25/2019 7:30:00 AM,YES,RIGHT SIDE,REAR,YES,YES,ACTUAL,Gasoline,8 Cyl,Automatic,,
19331905,B,5132,2000,GMC,SAVANA,"226,431",1GJHG39R4Y1164433,TR-52-MI,OTHER,,7/25/2019 7:30:00 AM,YES,ALL OVER,,NO,YES,ACTUAL,Gasoline,8 Cyl,Automatic,,
24832460,A,6147,2009,GMC,SIERRA,"164,743",1GTEK29J89E139736,CLEAR-MI,COLLISION,,7/25/2019 7:30:00 AM,YES,FRONT END,,YES,YES,ACTUAL,Gasoline,8 Cyl,Automatic,Progressive Casualty Insurance,
25168608,B,3062,2019,GMC,TERRAIN,"4,700",3GKALMEVXKL136492,SALVAGE-MI,COLLISION,,7/25/2019 7:30:00 AM,NO,FRONT END,ENGINE DAMAGE,NO,YES,ACTUAL,Gasoline,4 Cyl,Automatic,Progressive Casualty Insurance,
25263513,A,3143,2019,GMC,TERRAIN,"2,461",3GKALVEVXKL324922,SCRAP-MI,WATER,,7/25/2019 7:30:00 AM,NO,FLOOD,,NO,NO,ACTUAL,Gasoline,4 Cyl,Automatic,Avis Budget Group,
24997265,B,3078,2017,GMC,TERRAIN,"59,496",2GKALNEK1H6156087,SCRAP-MI,COLLISION,,7/25/2019 7:30:00 AM,NO,LEFT SIDE,SUSPENSION,NO,YES,ACTUAL,Flexible Fuel,4 Cyl,Automatic,Progressive Casualty Insurance,
24948325,B,5010,2011,GMC,TERRAIN,"130,129",2CTFLTEC2B6441200,CLEAR-MI,COLLISION,,7/25/2019 7:30:00 AM,YES,FRONT END,,NO,YES,ACTUAL,Gasoline,4 Cyl,Automatic,Progressive Casualty Insurance,
25382219,B,5030,2011,GMC,TERRAIN,"95,081",2CTALMEC5B6478290,CLEAR-MI,COLLISION,,7/25/2019 7:30:00 AM,YES,FRONT END,,NO,YES,ACTUAL,Other,,Automatic,ACIA,
25163574,B,5150,2010,GMC,TERRAIN,"85,951",2CTALDEW4A6315431,CLEAR-MI,OTHER,,7/25/2019 7:30:00 AM,YES,FRONT END,RIGHT FRONT,NO,NO,ACTUAL,Gasoline,4 Cyl,Automatic,Ally Financial,
25134213,B,3120,2018,GMC,YUKON,"7,012",1GKS2AKC9JR389254,SALVAGE-MI,COLLISION,,7/25/2019 7:30:00 AM,NO,FRONT END,LEFT SIDE,NO,NO,ACTUAL,Gasoline,8 Cyl,Automatic,AAA Auto Club Group Companies,
25651086,A,139,2016,GMC,YUKON,"64,140",1GKS2CKJ4GR189014,SALVAGE RETENTION-SD,OTHER,,7/25/2019 7:30:00 AM,NO,FRONT END,RIGHT REAR,YES,YES,ACTUAL,Gasoline,8 Cyl,Automatic,,
25359031,B,6084,2002,GMC,YUKON,,1GKEK13Z52J233745,PREVIOUS SALVAGE-MI,OTHER,,7/25/2019 7:30:00 AM,YES,ALL OVER,,YES,YES,BROKEN,Flexible Fuel,8 Cyl,Automatic,,
19125298,A,5111,2005,GMC,YUKON XL,"180,475",1GKFK66U25J114718,TR-52-MI,COLLISION,,7/25/2019 7:30:00 AM,YES,FRONT & REAR,,NO,NO,ACTUAL,Gasoline,8 Cyl,Unknown,,
19387110,B,6090,2004,GMC,YUKON XL,"256,195",3GKFK16Z24G327747,TR-52-MI,COLLISION,,7/25/2019 7:30:00 AM,YES,RIGHT SIDE,,YES,YES,ACTUAL,Flexible Fuel,8 Cyl,Unknown,,
24521251,A,5703,2004,GMC,YUKON XL,"199,772",1GKFK66U64J147994,TR-52-MI,THEFT,,7/25/2019 7:30:00 AM,YES,THEFT,STRIP,NO,NO,ACTUAL,Gasoline,8 Cyl,Automatic,,
24521245,A,4507,2006,HARLEY-DAVIDSON,FLHTI,0,1HD1FVW116Y601300,TR-52-MI,COLLISION,,7/25/2019 7:30:00 AM,YES,ROLLOVER,,NO,NO,INOPERABLE DIGITAL DASH,Other,2 Cyl,Unknown,,
25141696,A,4002,2014,HAULIN,OTHER,,5NHUA423EW066846,BILL OF SALE-MI,COLLISION,,7/25/2019 7:30:00 AM,YES,ALL OVER,SUSPENSION,NO,NO,,Other,,Unknown,Michigan Millers Insurance Co,
23730808,B,132,2018,HONDA,ACCORD,"3,603",1HGCV1F17JA141598,SALVAGE-MI,COLLISION,,7/25/2019 7:30:00 AM,NO,REAR,,YES,YES,ACTUAL,Gasoline,4 Cyl,Automatic,USAA - ACH,
25202460,B,5054,2005,HONDA,ACCORD,"206,595",1HGCM66555A049284,CLEAR-MI,OTHER,,7/25/2019 7:30:00 AM,YES,FRONT & REAR,SUSPENSION,NO,YES,ACTUAL,Gasoline,6 Cyl,Automatic,,
25024205,A,5067,2004,HONDA,ACCORD,"999,999",1HGCM66584A079443,CLEAR-MI,OTHER,,7/25/2019 7:30:00 AM,YES,FRONT END,LEFT SIDE,NO,NO,INOPERABLE DIGITAL DASH,Gasoline,6 Cyl,Automatic,,
19987614,B,5146,2004,HONDA,ACCORD,,1HGCM55644A154658,TR-52-MI,THEFT,,7/25/2019 7:30:00 AM,YES,THEFT,STRIP,NO,NO,INOPERABLE DIGITAL DASH,Gasoline,4 Cyl,Unknown,,
25249710,B,6062,2004,HONDA,ACCORD,"146,214",1HGCM66894A048616,CLEAR-MI,COLLISION,,7/25/2019 7:30:00 AM,YES,FRONT END,,YES,YES,ACTUAL,Other,,Automatic,AAA Auto Club Group Companies,
25538642,B,5058,1999,HONDA,ACCORD,"245,258",1HGCG225XXA007069,CLEAR-MI,OTHER,,7/25/2019 7:30:00 AM,YES,ALL OVER,,NO,YES,ACTUAL,Gasoline,6 Cyl,Automatic,,
25229981,B,3140,2018,HONDA,CIVIC,"18,858",2HGFC2F5XJH578458,SCRAP-MI,COLLISION,,7/25/2019 7:30:00 AM,NO,FRONT END,,NO,NO,ACTUAL,Gasoline,4 Cyl,Automatic,Progressive Casualty Insurance,
25353795,A,6133,2012,HONDA,CIVIC,"55,033",19XFB2F88CE039976,CLEAR-MI,COLLISION,,7/25/2019 7:30:00 AM,YES,REAR,,YES,YES,ACTUAL,Gasoline,4 Cyl,Automatic,Meemic Insurance,
24157022,B,102,2010,HONDA,CIVIC,"133,819",19XFA1F59AE010048,SALVAGE-MI,COLLISION,,7/25/2019 7:30:00 AM,NO,LEFT SIDE,FRONT & REAR,YES,YES,ACTUAL,Gasoline,4 Cyl,Automatic,USAA - ACH,
25167953,B,6064,2009,HONDA,CIVIC,"104,570",19XFA16819E016738,CLEAR-MI,COLLISION,,7/25/2019 7:30:00 AM,YES,FRONT & REAR,,YES,YES,ACTUAL,Gasoline,4 Cyl,Automatic,Progressive Casualty Insurance,
25462789,B,6094,2008,HONDA,CIVIC,"168,345",1HGFA16888L116682,CLEAR-MI,OTHER,,7/25/2019 7:30:00 AM,YES,REAR,FRONT END,YES,YES,ACTUAL,Gasoline,4 Cyl,Automatic,,
19332181,A,6097,2005,HONDA,CIVIC,"201,558",2HGES15505H600886,TR-52-MI,COLLISION,,7/25/2019 7:30:00 AM,YES,RIGHT SIDE,LEFT REAR,YES,YES,ACTUAL,Gasoline,4 Cyl,Unknown,,
25429467,B,6068,2002,HONDA,CIVIC,"137,365",2HGES26752H521330,CLEAR-CA,OTHER,,7/25/2019 7:30:00 AM,NO,REAR,LEFT SIDE,YES,YES,ACTUAL,Gasoline,4 Cyl,Automatic,,
25338147,B,42,2015,HONDA,CR-V,"52,448",5J6RM3H94FL013108,SALVAGE-MI,COLLISION,,7/25/2019 7:30:00 AM,NO,REAR,RIGHT REAR,YES,YES,ACTUAL,Gasoline,4 Cyl,Automatic,USAA - ACH,
25303766,B,6,2015,HONDA,CR-V,"57,737",5J6RM4H79FL051132,SCRAP-MI,COLLISION,,7/25/2019 7:30:00 AM,NO,RIGHT SIDE,,YES,YES,ACTUAL,Gasoline,4 Cyl,Automatic,Progressive Casualty Insurance,
25363954,A,3065,2011,HONDA,CR-V,"114,525",5J6RE4H7XBL076676,SALVAGE TITLE-TX,COLLISION,,7/25/2019 7:30:00 AM,NO,FRONT & REAR,SUSPENSION,NO,NO,ACTUAL,Gasoline,4 Cyl,Automatic,USAA - ACH,
25349252,B,6012,2009,HONDA,CR-V,"49,382",5J6RE485X9L032685,CLEAR-MI,COLLISION,,7/25/2019 7:30:00 AM,YES,FRONT END,UNKNOWN,YES,YES,ACTUAL,Other,,Automatic,ACIA,
25292364,B,3012,2006,HONDA,CR-V,,SHSRD78846U402041,SCRAP-MI,COLLISION,,7/25/2019 7:30:00 AM,NO,ROLLOVER,,NO,NO,NOT REQUIRED/EXEMPT,Gasoline,4 Cyl,Automatic,Progressive Casualty Insurance,
25486761,B,6112,2001,HONDA,CR-V,"130,420",JHLRD18791C036405,CLEAR-MI,OTHER,,7/25/2019 7:30:00 AM,YES,ALL OVER,,YES,YES,ACTUAL,Gasoline,4 Cyl,Automatic,,
25539162,B,5084,2006,HONDA,ELEMENT,"299,184",5J6YH27786L022680,CLEAR-MI,OTHER,,7/25/2019 7:30:00 AM,YES,FRONT & REAR,,NO,NO,ACTUAL,Gasoline,4 Cyl,Manual,,
25210048,A,6027,2005,HONDA,ELEMENT,"219,161",5J6YH18615L004469,CLEAR-MI,COLLISION,,7/25/2019 7:30:00 AM,YES,FRONT & REAR,SUSPENSION,YES,YES,ACTUAL,Gasoline,4 Cyl,Automatic,Progressive Casualty Insurance,
25471058,A,5113,2008,HONDA,FIT,"205,099",JHMGD37608S009570,CLEAR-MI,OTHER,,7/25/2019 7:30:00 AM,YES,REAR,TRANSMISSION,NO,YES,ACTUAL,Gasoline,4 Cyl,Manual,,
24973105,A,19,2018,HONDA,HR-V,"19,548",3CZRU6H55JM726444,SALVAGE-MI,COLLISION,,7/25/2019 7:30:00 AM,NO,FRONT & REAR,UNKNOWN,YES,YES,ACTUAL,Gasoline,4 Cyl,Automatic,Progressive Casualty Insurance,
25089311,B,100,2013,HONDA,INSIGHT,"88,128",JHMZE2H7XDS002823,SALVAGE-MI,COLLISION,,7/25/2019 7:30:00 AM,NO,LEFT SIDE,,YES,YES,ACTUAL,Hybrid,4 Cyl,Automatic,USAA - ACH,
25334500,A,6169,2010,HONDA,ODYSSEY,"104,888",5FNRL3H93AB088208,CLEAR-MI,OTHER,,7/25/2019 7:30:00 AM,YES,FRONT END,LEFT & RIGHT,YES,YES,ACTUAL,Gasoline,6 Cyl,Automatic,Meemic Insurance,
25391235,A,6105,2004,HONDA,ODYSSEY,"235,526",5FNRL189X4B059698,CLEAR-MI,OTHER,,7/25/2019 7:30:00 AM,YES,LEFT REAR,RIGHT SIDE,YES,YES,ACTUAL,Gasoline,6 Cyl,Automatic,,
25098329,B,5022,2007,HONDA,PILOT,"184,464",5FNYF18597B024218,CLEAR-MI,OTHER,,7/25/2019 7:30:00 AM,YES,MECHANICAL,RIGHT SIDE,NO,NO,ACTUAL,Gasoline,6 Cyl,Automatic,,
25420511,A,6117,2004,HONDA,PILOT,"147,805",2HKYF18534H567884,PREVIOUS SALVAGE-MI,OTHER,,7/25/2019 7:30:00 AM,YES,FRONT END,LEFT & RIGHT,YES,YES,ACTUAL,Gasoline,6 Cyl,Automatic,CarBrain LLC - POS - w/c - ACH,
25307226,B,6092,2003,HONDA,PILOT,"233,145",2HKYF18613H562481,CLEAR-MI,OTHER,,7/25/2019 7:30:00 AM,YES,RIGHT FRONT,REAR,YES,YES,ACTUAL,Gasoline,6 Cyl,Automatic,,
25355273,B,5110,2006,HYUNDAI,AZERA,"70,893",KMHFC46F86A068971,CLEAR-MI,OTHER,,7/25/2019 7:30:00 AM,YES,FRONT END,LEFT & RIGHT,NO,NO,ACTUAL,Gasoline,6 Cyl,Automatic,,
25359183,A,67,2011,HYUNDAI,ELANTRA,"137,219",5NPDH4AE6BH006855,SALVAGE-MI,COLLISION,,7/25/2019 7:30:00 AM,NO,FRONT END,,YES,YES,ACTUAL,Gasoline,4 Cyl,Automatic,Hanover Insurance,
22293938,B,5140,2012,HYUNDAI,SONATA,"44,440",5NPEB4AC2CH465788,TR-52-MI,COLLISION,,7/25/2019 7:30:00 AM,YES,FRONT END,,NO,NO,ACTUAL,Gasoline,4 Cyl,Automatic,,
25287456,A,5009,2008,INFINITI,G35,"119,500",JNKBV61F78M259569,CLEAR-MI,COLLISION,,7/25/2019 7:30:00 AM,YES,FRONT END,,NO,NO,INOPERABLE DIGITAL DASH,Gasoline,6 Cyl,Automatic,Hanover Insurance,
25505390,A,5091,2010,INFINITI,G37,"147,095",JN1CV6AP6AM201427,PREVIOUS SALVAGE-MI,OTHER,,7/25/2019 7:30:00 AM,YES,LEFT SIDE,FRONT & REAR,NO,NO,ACTUAL,Gasoline,6 Cyl,Automatic,,
25105875,A,109,2017,INFINITI,QX60,"33,311",5N1DL0MNXHC553582,SCRAP-MI,COLLISION,,7/25/2019 7:30:00 AM,NO,LEFT & RIGHT,REAR,YES,YES,ACTUAL,Gasoline,6 Cyl,Automatic,Progressive Casualty Insurance,
25557544,A,4509,2012,INGERSOLL RAND,T30 AIR COMPRESSOR,,30TC908312,BILL OF SALE-MI,OTHER,,7/25/2019 7:30:00 AM,NO,NONE,,NO,NO,NOT REQUIRED/EXEMPT,Other,,Unknown,,
24999224,A,6021,2002,JAGUAR,VANDENPLAS,"93,898",SAJDA24C62LF48086,CLEAR-MI,COLLISION,,7/25/2019 7:30:00 AM,YES,FRONT & REAR,LEFT SIDE,YES,YES,ACTUAL,Gasoline,8 Cyl,Automatic,Meemic Insurance,
21894162,B,6074,2002,JAGUAR,X-TYPE,"138,384",SAJEA51C02WC52523,TR-52-MI,COLLISION,,7/25/2019 7:30:00 AM,YES,FRONT END,,YES,YES,ACTUAL,Gasoline,6 Cyl,Automatic,,
25374238,A,6007,2018,JAGUAR,XE,"3,355",SAJAK4FX7JCP25817,CLEAR-MI,COLLISION,,7/25/2019 7:30:00 AM,YES,REAR,SUSPENSION,YES,YES,ACTUAL,Gasoline,4 Cyl,Automatic,Progressive Casualty Insurance,
24713699,B,5008,2009,JAGUAR,XF,"105,194",SAJWA07CX91R04387,CLEAR-MI,COLLISION,,7/25/2019 7:30:00 AM,YES,FRONT END,VANDALIZED,NO,NO,INOPERABLE DIGITAL DASH,Gasoline,8 Cyl,Automatic,Progressive Casualty Insurance,
25440867,A,5133,1998,JAGUAR,XK8,"98,904",SAJGX2244WC023814,CLEAR-CA,OTHER,,7/25/2019 7:30:00 AM,NO,REPOSSESSION,MECHANICAL,NO,NO,ACTUAL,Gasoline,8 Cyl,Automatic,TMX Finance,
24808263,A,4001,1987,JAYCO,OTHER,,1UJBJ02M0H1JK0117,SALVAGE-MI,COLLISION,,7/25/2019 7:30:00 AM,NO,FRESH WATER,LEFT SIDE,NO,NO,NOT REQUIRED/EXEMPT,Other,,Unknown,Progressive Casualty Insurance,
25085460,B,3128,2019,JEEP,CHEROKEE,"14,035",1C4PJMDN3KD238848,SCRAP-MI,COLLISION,,7/25/2019 7:30:00 AM,NO,FRONT END,RIGHT SIDE,NO,NO,ACTUAL,Gasoline,4 Cyl,Automatic,Progressive Casualty Insurance,
25253432,A,125,2014,JEEP,CHEROKEE,"85,335",1C4PJLCB9EW126842,SALVAGE-MI,COLLISION,,7/25/2019 7:30:00 AM,NO,FRONT END,,YES,YES,ACTUAL,Gasoline,4 Cyl,Automatic,USAA - ACH,
25515005,A,5147,2000,JEEP,CHEROKEE,"143,392",1J4FF48SXYL219459,CLEAR-MI,OTHER,,7/25/2019 7:30:00 AM,YES,FRONT END,REAR,NO,NO,ACTUAL,Gasoline,6 Cyl,Automatic,,
25417443,A,6087,1996,JEEP,CHEROKEE,"214,918",1J4FJ67S4TL272680,CLEAR-MI,OTHER,,7/25/2019 7:30:00 AM,YES,LEFT & RIGHT,,YES,YES,ACTUAL,Gasoline,6 Cyl,Automatic,,
25542630,B,5154,2019,JEEP,COMPASS,"9,668",3C4NJDDB5KT667772,CLEAR-MI,OTHER,,7/25/2019 7:30:00 AM,NO,THEFT,STRIP,NO,NO,INOPERABLE DIGITAL DASH,Gasoline,4 Cyl,Automatic,Avis Budget Group,
25415225,A,3085,2015,JEEP,COMPASS,"64,999",1C4NJCBA6FD178135,SALVAGE-MI,COLLISION,,7/25/2019 7:30:00 AM,NO,FRONT & REAR,,NO,NO,ACTUAL,Gasoline,4 Cyl,Automatic,,
25167011,B,30,2014,JEEP,COMPASS,"83,974",1C4NJCBB8ED699526,SALVAGE-MI,COLLISION,,7/25/2019 7:30:00 AM,NO,FRONT END,,YES,YES,ACTUAL,Gasoline,4 Cyl,Automatic,Progressive Casualty Insurance,
25391188,A,5083,2009,JEEP,COMPASS,"119,639",1J4FT47B19D154023,CLEAR-MI,OTHER,,7/25/2019 7:30:00 AM,YES,ALL OVER,TRANSMISSION,NO,YES,ACTUAL,Gasoline,4 Cyl,Manual,,
24457732,A,59,2018,JEEP,GRAND CHEROKEE,"25,804",1C4RJFBG8JC139861,SALVAGE-MI,COLLISION,,7/25/2019 7:30:00 AM,NO,REAR,,YES,YES,ACTUAL,Flexible Fuel,6 Cyl,Automatic,USAA - ACH,
25127546,B,122,2017,JEEP,GRAND CHEROKEE,"47,175",1C4RJFBGXHC634931,SALVAGE-MI,COLLISION,,7/25/2019 7:30:00 AM,NO,FRONT END,,YES,YES,ACTUAL,Flexible Fuel,6 Cyl,Automatic,USAA - ACH,
24703906,A,23,2015,JEEP,GRAND CHEROKEE,"50,727",1C4RJFBG9FC717702,SALVAGE-MI,COLLISION,,7/25/2019 7:30:00 AM,NO,FRONT & REAR,LEFT SIDE,YES,YES,ACTUAL,Flexible Fuel,6 Cyl,Automatic,Progressive Casualty Insurance,
25564508,B,5152,2011,JEEP,GRAND CHEROKEE,"127,221",1J4RR6GT6BC536334,CLEAR-MI,OTHER,,7/25/2019 7:30:00 AM,YES,FRONT END,SUSPENSION,NO,YES,ACTUAL,Gasoline,8 Cyl,Automatic,,
25352719,A,5019,2009,JEEP,GRAND CHEROKEE,"128,001",1J8HR58T99C520349,CLEAR-MI,WATER,,7/25/2019 7:30:00 AM,YES,FLOOD,HAIL,NO,NO,ACTUAL,Gasoline,8 Cyl,Automatic,Progressive Casualty Insurance,
25291715,B,5002,2007,JEEP,GRAND CHEROKEE,"145,313",1J8GR48K17C647140,CLEAR-MI,COLLISION,,7/25/2019 7:30:00 AM,YES,RIGHT SIDE,SUSPENSION,NO,NO,ACTUAL,Gasoline,6 Cyl,Automatic,Progressive Casualty Insurance,
25397007,B,5136,2006,JEEP,GRAND CHEROKEE,"160,038",1J4GR48K36C326622,CLEAR-MI,OTHER,,7/25/2019 7:30:00 AM,YES,FRONT & REAR,MECHANICAL,NO,NO,ACTUAL,Gasoline,6 Cyl,Automatic,,
25102875,B,5034,2009,JEEP,LIBERTY,,1J8GN58K59W533385,CLEAR-MI,FIRE,,7/25/2019 7:30:00 AM,YES,EXTERIOR BURN,,NO,NO,INOPERABLE DIGITAL DASH,Gasoline,6 Cyl,Automatic,Progressive Casualty Insurance,
24565605,A,3031,2007,JEEP,LIBERTY,"140,240",1J4GL48K87W701891,SALVAGE-MI,COLLISION,,7/25/2019 7:30:00 AM,NO,LEFT & RIGHT,SUSPENSION,NO,YES,NOT REQUIRED/EXEMPT,Gasoline,6 Cyl,Automatic,USAA - ACH,
25503248,A,5095,2007,JEEP,LIBERTY,"151,545",1J4GL48K87W515381,CLEAR-MI,OTHER,,7/25/2019 7:30:00 AM,YES,SUSPENSION,FRONT & REAR,NO,YES,ACTUAL,Gasoline,6 Cyl,Automatic,,
25329302,A,5037,2006,JEEP,LIBERTY,"146,623",1J4GL48K26W152042,CLEAR-MI,COLLISION,,7/25/2019 7:30:00 AM,YES,LEFT SIDE,REAR,NO,YES,ACTUAL,Gasoline,6 Cyl,Automatic,Progressive Casualty Insurance,
25543847,A,6123,2005,JEEP,LIBERTY,"140,658",1J4GL58K95W516994,CLEAR-MI,OTHER,,7/25/2019 7:30:00 AM,YES,UNKNOWN,,YES,YES,ACTUAL,Gasoline,6 Cyl,Automatic,,
25596999,A,6003,2002,JEEP,LIBERTY,"192,844",1J4GL58K32W307519,CLEAR-TN,OTHER,,7/25/2019 7:30:00 AM,YES,FRONT END,,YES,YES,ACTUAL,Gasoline,6 Cyl,Automatic,,
25135266,B,3020,2015,JEEP,PATRIOT,"79,148",1C4NJRFB1FD245259,SCRAP-MI,COLLISION,,7/25/2019 7:30:00 AM,NO,FRONT END,RIGHT SIDE,NO,NO,ACTUAL,Gasoline,4 Cyl,Automatic,Hanover Insurance,
